O:O:8:19,18,44,29,9,43,21,34,30,53,45,46,50,42,54,55,52,20,63,60,59,61,49,17,38,31,11,47,39,57,25,16,26,41,56,1,32,22,33,40,0,58,13,5,48,24,51,12,8,3,14,62,6,7,23,15,37,10,2,4,
O:O:8:44,43,18,29,45,37,26,20,30,19,42,17,9,46,8,53,61,41,10,16,51,38,33,34,47,54,39,1,0,25,24,40,13,31,62,11,3,52,2,6,23,55,48,22,59,15,63,56,32,60,7,49,21,12,5,14,57,50,58,4,
O:O:8:19,18,44,29,17,10,21,13,1,45,26,42,46,11,30,54,62,52,14,63,60,9,49,25,24,32,38,31,20,15,3,34,22,4,0,43,40,16,33,56,7,53,8,6,58,2,55,61,41,48,37,51,50,39,23,12,47,57,5,59,
O:X:8:37,45,53,38,29,43,34,22,39,20,51,46,21,50,15,41,44,60,18,59,57,19,12,13,62,52,47,49,11,9,42,10,30,54,58,55,2,31,8,56,25,1,63,61,0,3,6,33,14,7,48,26,23,5,17,32,4,40,16,24,
O:O:8:19,18,37,20,26,43,42,45,53,34,9,10,1,38,21,29,51,61,17,25,39,52,59,46,50,2,55,58,22,12,49,8,11,30,41,15,13,56,23,57,54,40,16,6,48,31,3,5,0,14,44,47,4,60,33,24,63,32,7,62,
O:O:8:37,45,53,38,29,43,47,20,19,39,12,54,50,13,61,55,14,18,46,30,9,57,34,33,31,62,11,44,51,22,63,52,59,4,15,10,32,42,3,8,6,24,5,25,16,58,26,21,60,40,1,49,56,48,0,7,41,17,23,2,
O:O:8:19,18,44,29,21,13,14,43,37,45,17,7,26,9,53,10,20,24,54,51,0,46,2,3,1,42,52,61,60,62,4,12,39,59,25,55,47,31,58,16,33,32,8,50,30,23,57,22,40,38,5,34,15,49,56,41,63,48,11,6,
O:X:8:44,43,42,51,60,49,50,29,20,57,41,21,58,13,40,33,48,53,19,34,24,52,26,17,12,32,30,22,5,38,8,25,18,9,39,56,62,6,46,14,16,45,11,59,2,10,61,4,15,0,37,3,1,7,31,23,63,47,54,55,
O:X:8:19,18,26,34,25,32,41,17,43,50,33,44,16,11,42,29,48,49,53,9,8,52,12,10,40,5,24,54,57,56,20,58,61,0,30,13,37,60,51,31,47,62,4,55,38,59,22,46,21,14,45,3,39,15,23,63,7,1,2,6,
O:X:8:26,20,21,22,45,44,14,6,43,54,29,42,34,41,49,25,24,17,33,48,46,51,7,30,52,47,18,56,23,37,8,19,58,61,11,38,31,32,5,60,62,13,15,9,59,10,50,39,40,3,1,57,55,16,2,53,4,12,0,63,
O:X:8:19,18,17,43,26,9,51,25,44,20,10,3,12,37,16,24,32,5,8,52,53,58,1,42,45,46,11,54,29,0,60,33,47,38,34,2,21,41,31,39,4,22,15,30,13,55,63,40,62,59,50,61,23,49,6,14,57,7,48,56,
O:O:8:19,18,37,20,9,44,11,26,29,46,43,30,52,51,34,50,53,61,39,42,59,58,57,2,22,54,38,41,32,49,56,25,45,0,60,15,4,12,17,40,13,47,1,31,33,6,48,8,62,3,55,10,14,23,7,21,5,16,24,63,
O:X:8:44,43,18,29,45,37,42,20,13,12,4,53,38,21,62,19,14,50,11,61,60,34,46,3,10,39,30,17,26,9,25,6,5,7,16,55,54,24,32,33,57,51,40,31,52,58,22,47,59,15,1,8,49,56,41,23,0,63,2,48,
O:X:8:19,18,17,43,44,53,26,11,20,25,51,9,8,21,22,58,3,4,45,34,2,1,10,37,46,13,16,54,60,31,23,14,6,50,42,38,30,0,39,32,62,29,33,24,52,7,57,12,5,63,59,49,40,41,61,15,48,55,47,56,
O:X:8:37,45,26,18,44,25,19,20,46,53,43,29,11,4,21,13,14,42,49,22,12,39,9,56,34,5,50,6,3,57,58,17,10,1,32,41,52,51,38,30,8,33,0,2,40,48,23,60,61,62,47,59,15,31,7,54,63,24,55,16,
O:X:8:26,20,37,44,45,46,21,22,14,17,30,34,33,19,54,62,53,60,47,39,31,41,18,10,12,25,16,7,42,38,48,24,29,11,63,5,1,3,9,8,15,32,52,23,13,61,0,59,58,2,4,40,6,49,56,50,43,55,51,57,
O:X:8:37,45,26,18,44,25,24,43,53,34,52,62,42,51,59,60,10,58,61,20,12,4,19,41,49,38,57,56,46,54,5,9,29,40,39,30,22,1,2,14,47,6,63,17,0,21,31,23,33,3,11,32,15,8,48,16,7,50,13,55,
O:X:8:26,20,45,44,13,34,29,17,52,19,8,33,41,37,11,3,18,53,2,12,4,10,32,40,48,21,54,43,51,63,14,42,38,22,50,57,49,46,15,60,47,30,62,55,61,31,25,5,23,24,6,1,16,7,9,58,59,56,39,0,
O:X:8:37,45,19,38,39,18,44,29,22,34,20,21,30,15,33,41,9,17,53,31,11,52,43,2,51,0,16,47,23,46,1,60,61,14,13,12,7,6,48,62,10,25,54,58,42,40,32,5,59,24,3,63,50,57,55,49,26,4,56,8,
O:X:8:37,45,26,18,19,29,54,63,46,38,39,43,17,11,53,55,47,8,10,30,24,9,61,62,21,16,44,32,31,20,34,22,1,60,52,41,0,59,40,12,3,4,15,42,49,50,48,2,51,33,25,13,14,58,57,56,5,6,23,7,
O:O:8:26,20,13,25,37,46,21,43,42,6,38,44,34,30,19,49,29,33,32,40,56,10,51,58,47,52,17,9,22,31,18,12,50,45,53,57,4,5,15,54,0,24,14,41,1,7,11,2,16,8,63,55,3,23,59,60,62,61,39,48,
O:O:8:37,45,53,38,46,29,39,42,34,47,18,43,50,44,52,9,19,41,51,33,55,57,32,26,59,48,31,62,61,40,21,20,56,54,10,22,58,11,23,13,4,49,14,5,63,12,3,30,2,17,8,16,6,25,24,15,60,1,0,7,
O:O:8:44,43,50,29,19,57,45,10,11,42,37,12,5,13,21,26,41,49,9,51,34,33,40,22,59,52,60,14,15,24,20,18,58,3,32,8,0,56,16,30,38,61,48,17,1,53,62,23,46,7,6,25,4,63,2,47,55,39,54,31,
O:O:8:44,43,34,25,42,29,26,52,33,41,30,17,51,18,60,59,8,21,10,61,13,31,22,19,37,45,39,4,5,38,50,11,53,46,16,9,54,63,2,49,48,12,56,20,62,1,0,40,55,6,14,47,32,7,57,23,24,3,58,15,
O:O:8:37,45,44,43,53,21,52,61,26,29,42,41,19,25,14,10,62,54,51,58,40,7,17,9,60,50,30,22,46,49,20,55,15,12,38,33,3,39,8,4,31,24,18,34,47,13,63,23,48,2,1,32,6,0,11,57,16,59,56,5,
O:X:8:37,45,26,18,19,29,46,20,53,33,11,2,25,38,40,54,63,44,3,24,21,13,43,4,5,51,59,6,39,34,16,42,9,8,49,12,10,62,32,52,41,50,14,47,60,0,31,61,55,58,30,57,48,1,17,23,22,56,7,15,
O:X:8:26,20,29,18,11,12,19,34,33,17,16,22,44,52,37,2,3,10,1,32,25,9,60,38,46,45,24,55,30,21,23,53,62,39,8,51,31,15,41,40,58,61,13,43,54,49,48,42,14,59,57,4,50,47,63,0,5,56,7,6,
O:O:8:44,43,18,29,45,37,26,20,51,34,22,9,38,47,42,17,10,15,0,49,25,2,19,16,24,33,56,32,41,48,11,50,1,4,31,39,8,46,30,23,58,21,54,61,14,57,55,6,13,12,53,52,7,63,60,3,40,62,59,5,
O:X:8:37,45,19,38,44,51,52,10,21,18,58,34,26,59,41,57,46,20,9,22,2,30,31,25,16,43,61,1,50,47,13,29,23,60,53,42,17,0,56,24,33,8,54,3,14,11,49,15,7,5,6,39,55,62,63,40,4,12,32,48,
O:O:8:44,43,18,29,30,22,51,34,42,26,33,40,32,9,15,53,52,50,0,37,38,24,57,25,20,49,60,31,19,11,58,45,54,59,13,4,56,10,3,48,46,21,47,39,2,55,16,61,62,12,23,41,14,7,6,1,5,8,17,63,
O:X:8:37,45,19,38,46,29,54,26,21,30,33,44,39,47,55,25,24,23,52,59,22,34,43,32,60,63,53,51,42,31,40,41,58,10,61,62,48,50,11,14,1,20,13,3,2,0,49,18,7,4,9,5,6,8,12,57,15,16,17,56,
O:X:8:26,20,45,44,21,34,42,17,18,37,13,19,52,14,30,25,12,38,8,6,33,11,29,41,43,31,23,53,39,51,9,46,40,0,4,49,60,54,59,47,56,58,16,57,24,3,50,5,48,22,63,15,61,32,1,2,10,62,7,55,
O:X:8:44,43,26,45,52,59,54,46,38,19,10,17,18,31,42,3,60,20,13,63,58,53,34,51,16,33,30,12,4,9,40,11,1,37,25,55,47,2,41,0,50,14,22,49,15,6,57,39,62,29,8,24,61,21,48,7,23,56,5,32,
O:O:8:44,43,34,25,42,29,21,45,19,50,46,26,18,14,41,11,33,10,3,52,30,37,2,31,24,49,51,58,22,1,17,15,60,47,20,61,53,48,56,54,63,9,39,40,55,38,62,12,7,13,5,4,6,23,57,59,32,16,0,8,
O:X:8:37,45,53,38,44,19,31,52,43,50,18,34,20,54,41,9,61,48,47,29,57,55,25,21,11,59,0,22,14,10,62,6,51,17,49,42,33,40,16,58,2,56,46,24,23,13,7,60,63,26,12,15,5,4,32,8,1,30,3,39,
O:O:8:19,18,44,29,17,10,20,11,3,26,21,53,52,51,58,14,54,2,1,8,37,12,22,30,4,62,23,50,24,5,34,31,49,45,46,59,43,41,38,16,61,9,7,57,0,42,13,55,39,60,40,32,6,15,33,47,48,56,63,25,
O:O:8:44,43,50,29,34,57,37,52,21,22,61,38,15,20,19,10,39,14,6,46,18,33,2,1,54,55,30,3,41,62,11,47,25,60,53,31,12,45,63,16,17,26,4,5,59,40,9,8,32,48,13,23,0,7,49,24,56,42,58,51,
O:X:8:19,18,17,43,42,29,45,49,22,10,50,37,48,51,11,12,46,9,44,57,26,56,1,21,5,55,20,2,38,13,3,16,14,15,54,39,58,60,23,47,40,4,59,32,24,0,7,6,8,62,63,52,53,34,41,25,33,61,31,30,
O:X:8:44,43,34,25,51,29,20,50,30,52,57,49,16,42,58,45,60,22,46,33,26,11,12,54,14,38,63,53,47,21,24,55,13,15,5,39,59,17,61,41,62,4,19,18,23,37,32,10,7,31,56,48,1,6,9,8,2,40,0,3,
O:O:8:19,18,17,43,42,29,44,52,37,20,51,34,60,53,12,59,21,9,0,11,33,5,26,46,62,49,4,8,45,10,16,61,58,40,55,47,32,30,25,24,56,63,48,50,41,2,22,54,1,23,31,57,13,14,3,39,15,7,6,38,
O:X:8:19,18,37,20,12,43,10,21,30,4,50,39,23,38,11,26,13,22,17,51,14,8,59,42,33,49,45,53,48,60,24,1,61,3,44,52,46,56,9,58,29,47,34,0,41,2,31,7,54,62,55,16,5,15,57,25,6,32,63,40,
O:X:8:37,45,19,38,54,52,39,18,17,11,4,20,10,31,21,13,23,9,53,29,26,3,14,33,51,2,1,0,34,41,47,30,5,7,8,46,22,62,32,12,44,43,42,61,60,50,6,49,63,25,40,16,48,56,57,15,24,59,58,55,
O:O:8:26,20,45,44,29,38,13,54,63,46,22,11,12,17,47,18,10,62,52,30,31,15,61,43,9,37,34,60,24,4,53,50,55,33,40,2,21,16,5,14,6,19,42,7,1,23,51,32,49,0,41,39,59,48,25,3,56,58,8,57,
O:O:8:37,45,26,18,19,29,44,10,46,53,21,13,14,33,61,62,42,54,11,38,17,22,12,51,39,24,16,25,34,47,20,15,23,31,6,4,7,5,30,9,55,41,8,43,50,59,40,2,58,32,3,57,60,49,1,0,63,52,48,56,
O:X:8:37,45,53,38,18,61,39,9,44,31,26,29,22,51,62,34,54,47,46,13,60,52,41,21,30,19,5,14,17,63,20,42,50,10,23,16,55,59,2,33,0,43,11,3,12,48,32,25,8,4,24,1,49,6,58,57,56,15,40,7,
O:X:8:19,18,44,29,9,43,21,34,45,26,17,0,37,54,1,22,63,46,15,8,53,20,16,2,38,30,42,13,12,61,31,52,60,23,14,10,11,7,62,50,41,33,57,24,40,48,32,51,59,5,6,55,47,3,25,39,49,4,56,58,
O:X:8:26,20,21,22,14,6,12,4,7,34,3,25,42,29,44,52,19,13,33,18,17,24,30,23,37,2,16,39,51,8,9,5,10,58,46,45,1,55,60,0,53,41,38,62,11,43,48,15,31,40,47,59,32,54,61,63,57,56,50,49,
O:X:8:19,18,26,34,9,21,25,11,43,50,45,16,20,10,33,29,12,40,14,5,30,44,32,39,52,1,48,42,17,0,3,2,57,24,4,61,22,23,49,54,41,53,15,58,37,13,6,56,8,7,51,59,60,31,62,38,46,47,55,63,
O:X:8:26,20,37,44,51,38,29,58,46,18,11,12,13,25,47,2,52,43,34,30,21,39,10,50,16,61,53,42,49,45,23,6,33,40,17,9,8,14,5,1,24,54,7,3,55,41,22,59,4,62,31,19,57,63,60,32,0,56,48,15,
O:O:8:37,45,26,18,44,25,53,54,19,43,9,52,32,12,17,29,62,16,55,24,33,42,41,61,11,40,46,4,21,39,5,13,14,30,10,34,51,59,49,50,3,2,8,60,38,47,58,6,63,56,57,48,20,0,22,15,7,23,31,1,
O:X:8:37,45,44,43,52,21,34,41,19,61,33,25,14,38,30,11,26,46,12,23,20,29,51,7,22,59,32,15,3,10,16,42,9,4,17,8,60,24,31,40,47,54,5,13,62,39,2,55,6,58,50,63,48,18,53,57,49,1,0,56,
O:X:8:26,20,21,22,45,44,13,5,43,42,6,54,63,19,4,52,12,38,18,11,10,9,25,37,30,3,29,50,59,32,14,33,49,41,53,56,17,24,47,62,0,31,40,15,16,1,2,8,23,51,39,55,57,7,61,48,34,60,58,46,
O:X:8:37,45,44,43,53,21,26,42,50,25,34,58,17,51,24,8,52,60,61,41,19,16,29,30,49,11,33,48,3,10,38,47,32,56,39,59,12,20,18,40,9,13,2,57,0,62,4,5,6,46,22,14,23,1,54,15,7,31,55,63,
O:X:8:37,45,26,18,10,9,19,20,54,11,13,43,12,44,29,46,50,63,3,4,0,6,52,30,17,1,21,53,14,24,42,34,16,22,23,5,47,61,60,59,25,8,62,39,58,57,31,32,38,2,51,41,40,55,15,33,49,56,48,7,
O:O:8:26,20,37,44,53,42,12,38,30,21,34,4,50,46,54,39,23,62,55,41,19,59,58,57,14,18,13,6,32,15,10,17,3,2,51,45,9,1,8,49,7,22,0,40,52,16,33,5,29,31,47,60,24,63,43,61,48,25,11,56,
O:O:8:37,45,44,43,18,30,54,19,50,46,52,62,34,41,20,51,63,21,22,9,55,60,38,23,26,31,14,49,33,25,53,6,40,42,12,4,0,61,17,11,5,24,32,16,47,13,7,1,48,59,39,57,8,15,58,29,10,56,2,3,
O:X:8:19,18,17,43,51,34,45,59,42,37,44,21,14,10,20,26,38,33,32,12,11,46,9,22,52,7,58,57,49,30,25,24,5,60,41,50,29,1,47,39,6,40,0,8,53,31,23,55,63,62,48,56,61,13,16,4,54,15,3,2,
O:X:8:37,45,19,38,46,29,54,26,20,10,39,63,53,61,62,12,60,59,11,21,14,31,4,55,47,22,44,18,1,5,6,51,34,3,52,42,50,17,8,25,30,49,56,43,57,7,23,58,13,48,9,24,2,15,40,0,16,33,32,41,
O:X:8:26,20,37,44,29,17,42,38,8,19,11,2,45,25,3,18,21,12,32,52,34,10,54,41,50,24,60,58,43,59,33,49,61,22,48,62,1,9,30,40,39,13,51,57,6,47,16,4,23,15,55,53,7,31,46,0,14,63,56,5,
O:X:8:19,18,26,34,45,54,43,52,33,20,21,40,17,9,32,11,1,22,48,16,37,41,51,25,10,8,13,50,61,49,4,46,55,38,14,2,42,53,31,7,15,3,44,23,57,39,58,0,24,6,30,56,12,5,47,29,60,63,62,59,
O:O:8:26,20,21,22,37,42,12,38,46,54,45,52,63,62,59,18,44,13,30,4,53,25,47,34,9,11,31,19,5,51,14,39,17,10,3,16,60,2,55,43,29,61,58,7,15,23,1,57,56,50,0,6,49,41,33,8,24,40,32,48,
O:X:8:26,20,21,22,12,3,14,34,43,13,30,18,5,44,45,7,4,54,46,53,60,23,55,6,15,47,39,61,31,52,62,29,37,19,42,38,59,51,17,25,58,16,8,0,11,50,9,2,49,57,41,33,24,10,56,63,32,40,1,48,
O:X:8:26,20,37,44,53,42,29,62,45,30,61,19,11,12,5,3,52,54,46,22,18,33,15,14,25,38,40,51,59,4,63,6,13,43,10,2,50,32,41,21,31,39,23,9,8,34,24,55,17,7,47,1,60,58,57,48,49,16,0,56,
O:X:8:44,43,34,25,51,29,21,37,19,50,38,59,20,39,58,53,30,13,57,11,16,33,5,52,26,56,3,6,45,41,46,14,61,31,22,54,47,10,15,55,49,40,17,4,32,1,9,24,63,2,18,42,48,62,7,0,12,60,23,8,
O:O:8:19,18,37,20,26,43,12,21,34,25,14,29,44,5,33,11,52,50,17,32,4,7,42,51,58,59,60,9,2,41,10,53,0,46,39,13,16,8,1,24,15,62,38,61,45,22,63,6,30,57,23,54,31,3,55,47,48,49,56,40,
O:O:8:26,20,29,18,12,4,21,34,3,2,43,51,42,37,46,14,33,49,25,16,56,50,17,45,44,48,11,9,13,41,24,32,59,19,8,30,23,6,7,15,40,53,0,55,61,1,57,38,22,54,62,31,10,63,5,52,39,60,47,58,
O:O:8:37,45,26,18,19,29,46,20,11,10,53,42,25,34,33,32,2,17,9,3,21,38,50,22,43,1,23,15,31,61,0,44,54,16,7,47,30,13,52,58,4,5,62,55,6,12,8,39,60,14,63,51,41,24,40,59,49,48,57,56,
O:X:8:37,45,19,38,39,18,26,20,13,34,44,43,50,42,41,12,29,6,10,11,4,46,47,30,31,1,14,21,22,51,53,61,62,49,59,7,60,9,8,55,54,3,48,56,57,23,33,32,2,52,63,5,25,40,24,17,15,58,0,16,
O:X:8:44,43,18,29,51,50,30,45,37,19,42,22,53,34,14,17,11,60,33,3,52,24,41,26,25,49,32,61,58,21,46,20,40,48,16,9,59,55,8,31,0,13,54,63,4,6,62,12,23,38,47,57,56,5,39,15,7,2,1,10,
O:O:8:37,45,44,43,34,20,19,11,26,38,52,42,46,17,31,60,49,29,2,41,50,21,59,3,51,47,53,61,4,57,32,58,54,40,14,62,39,23,22,13,63,6,55,30,15,24,7,12,48,56,18,25,8,33,10,9,1,16,0,5,
O:X:8:26,20,13,25,19,44,37,11,51,38,2,52,60,3,46,6,10,1,39,29,12,17,43,55,14,42,22,4,24,31,33,40,34,49,8,18,23,58,41,9,48,30,15,50,59,61,47,56,57,45,54,53,21,7,16,32,63,0,62,5,
O:O:8:44,43,42,51,18,41,34,21,52,60,59,20,40,49,61,50,25,53,46,26,17,48,45,19,22,16,57,10,56,62,9,37,29,24,11,47,63,3,39,1,58,23,8,30,55,38,13,12,14,31,32,5,2,33,15,54,0,7,4,6,
O:O:8:44,43,18,29,42,20,12,50,37,26,22,13,34,15,14,52,53,41,21,45,60,6,25,24,54,63,16,10,55,4,38,33,7,46,11,47,23,19,40,5,51,9,2,30,58,61,3,17,31,57,62,1,59,49,0,8,32,39,56,48,
O:X:8:44,43,34,25,18,45,52,20,12,9,16,13,54,41,33,63,46,4,6,50,11,32,10,53,0,37,62,55,51,42,38,58,49,29,17,48,59,22,30,21,57,60,23,31,47,15,14,26,61,5,19,24,3,56,40,8,2,39,7,1,
O:X:8:26,20,29,18,37,34,11,13,17,38,19,9,46,2,30,39,12,4,43,21,33,45,1,42,5,55,53,44,47,22,51,40,41,61,10,58,24,32,14,8,52,23,54,16,0,49,15,31,63,62,6,50,25,60,57,56,59,3,48,7,
O:X:8:19,18,44,29,21,13,22,43,50,23,9,57,14,20,12,45,38,11,31,0,30,37,52,61,10,7,42,5,58,46,55,34,26,53,4,15,47,59,8,41,6,3,62,2,17,24,54,51,25,63,1,39,49,48,40,16,33,32,56,60,
O:X:8:19,18,17,43,26,9,1,8,33,29,37,0,42,34,30,2,16,11,25,22,41,20,3,45,46,48,12,38,31,50,13,14,6,10,52,23,51,32,15,53,49,47,58,24,21,59,54,61,60,5,55,63,62,57,4,7,40,44,56,39,
O:O:8:37,45,53,38,19,34,46,11,18,20,31,29,2,55,33,30,47,61,21,54,26,22,10,1,9,17,25,44,39,40,24,3,51,8,42,58,23,14,52,50,4,13,7,43,63,6,12,32,49,60,62,5,16,48,56,41,59,57,15,0,
O:O:8:19,18,26,34,17,21,41,11,37,46,4,45,14,48,20,12,38,22,10,3,53,39,25,9,55,16,42,43,31,5,44,62,61,6,49,54,33,56,52,30,2,32,40,23,29,1,7,24,13,51,50,15,63,57,58,60,8,59,0,47,
O:X:8:37,45,44,43,54,63,53,29,19,20,21,11,2,46,55,13,39,62,60,38,47,22,5,31,51,50,15,34,57,42,26,59,58,52,61,18,17,56,10,9,3,25,0,41,4,49,14,7,1,30,40,48,16,8,23,32,24,12,33,6,
O:O:8:26,20,45,44,37,17,34,46,8,25,16,41,43,24,52,42,53,10,32,18,19,11,38,60,50,54,21,31,3,58,62,1,55,12,2,61,51,22,14,6,4,9,7,48,49,5,30,29,33,39,13,63,47,23,15,59,0,56,57,40,
O:O:8:19,18,26,34,17,21,42,33,44,52,29,22,41,8,25,49,30,9,20,38,14,11,32,6,60,43,10,2,3,45,23,15,51,50,39,61,12,4,5,59,46,40,13,24,54,62,16,7,57,37,53,48,1,55,63,0,31,47,56,58,
O:O:8:37,45,44,43,34,20,13,30,54,42,52,19,50,49,11,60,53,33,29,46,51,38,24,12,26,55,61,41,56,22,23,25,16,14,62,3,17,8,2,59,32,31,58,10,15,63,9,1,40,7,21,57,18,6,48,5,4,39,47,0,
O:X:8:26,20,37,44,51,38,39,25,18,34,42,45,13,43,54,50,52,29,41,32,24,63,30,6,46,61,11,31,47,21,62,58,60,16,48,55,22,59,57,56,5,4,23,49,2,40,10,14,15,17,53,19,9,3,1,33,7,12,8,0,
O:X:8:26,20,29,18,37,34,11,13,17,38,19,9,1,8,47,4,44,51,2,10,16,3,25,39,5,12,45,30,22,32,41,24,52,0,23,6,58,31,43,59,60,46,50,57,21,48,54,55,49,61,42,14,53,62,33,15,7,56,63,40,
O:O:8:26,20,29,18,37,34,12,38,44,53,39,45,25,19,52,33,41,51,62,46,10,61,30,40,47,5,59,2,43,50,1,21,54,23,31,24,58,55,9,22,3,11,63,48,42,0,60,49,8,17,15,14,16,13,4,6,7,32,57,56,
O:O:8:26,20,21,22,44,34,19,18,11,12,9,43,10,52,29,8,60,25,14,37,24,6,23,32,42,38,16,15,1,31,3,51,13,4,53,30,0,50,46,41,5,17,39,61,49,59,48,2,58,57,40,55,7,62,54,33,56,47,63,45,
O:X:8:26,20,13,25,37,46,38,44,34,43,53,60,50,6,62,52,29,47,33,40,22,30,16,31,17,57,39,9,21,23,12,55,24,45,1,4,41,54,61,48,59,19,42,8,3,32,18,14,49,11,5,51,63,0,10,2,15,56,58,7,
O:X:8:44,43,42,51,50,37,46,57,60,21,49,30,23,55,12,52,53,58,45,62,19,18,9,56,59,61,48,14,54,41,34,3,7,32,40,20,24,25,29,38,39,31,26,16,13,6,11,4,5,47,10,17,22,8,2,33,63,15,0,1,
O:X:8:26,20,21,22,37,42,43,46,14,34,30,19,25,23,41,48,29,33,55,45,31,50,15,47,11,39,52,63,44,59,53,16,60,12,3,7,58,61,32,57,6,24,62,2,56,49,38,5,8,13,54,18,1,51,40,4,10,9,0,17,
O:O:8:19,18,17,43,44,53,26,11,50,8,42,41,32,40,49,29,4,58,45,51,59,10,56,57,21,37,46,55,22,15,23,60,9,52,61,13,20,1,38,14,47,34,7,54,16,39,31,24,63,30,5,62,33,48,0,2,25,6,3,12,
O:X:8:19,18,37,20,26,43,12,21,50,44,51,52,34,58,59,42,57,38,25,5,45,32,41,48,30,39,33,53,14,29,31,54,22,23,55,40,46,47,15,62,13,6,7,49,63,60,61,4,56,9,0,24,3,2,16,10,17,11,1,8,
O:O:8:37,45,19,38,39,18,17,9,44,43,53,54,42,25,52,11,63,29,3,26,32,41,30,33,16,61,2,12,10,8,34,24,20,40,50,51,13,46,60,59,58,6,49,57,56,4,62,48,5,21,55,47,31,22,15,1,23,14,0,7,
O:X:8:44,43,42,51,26,45,60,59,46,33,41,37,38,30,52,39,31,61,23,34,47,22,13,53,24,19,12,17,10,48,62,25,20,29,49,16,18,14,6,32,40,63,54,11,8,1,4,55,50,56,57,15,21,58,3,0,5,9,2,7,
O:X:8:37,45,26,18,19,29,54,63,10,43,46,20,62,38,44,9,39,61,22,30,51,34,55,21,42,41,53,47,23,31,0,15,50,59,58,49,12,52,13,33,56,57,60,25,17,8,24,4,6,2,3,5,16,7,11,1,14,32,40,48,
O:O:8:44,43,18,29,42,20,37,45,38,31,12,34,22,21,26,52,46,15,60,19,23,13,7,53,54,59,39,3,5,9,0,17,51,50,30,55,8,33,47,61,25,6,62,4,40,14,57,32,16,49,48,24,11,56,10,58,41,63,2,1,
O:X:8:44,43,26,45,50,42,54,58,51,52,59,21,57,37,41,49,20,60,48,17,14,7,25,24,34,61,53,46,62,40,32,63,33,56,18,13,9,19,12,29,5,30,39,38,15,4,3,23,31,16,8,11,22,6,2,1,47,55,10,0,
O:X:8:37,45,44,43,50,30,52,42,54,61,34,41,18,19,60,58,57,17,9,56,32,48,38,29,40,63,46,59,62,55,47,39,23,0,11,21,22,20,13,24,16,14,5,6,33,26,1,2,3,53,15,51,31,12,4,7,25,10,49,8,
O:X:8:19,18,17,43,44,53,52,9,1,29,37,38,26,16,42,10,54,25,22,30,23,2,3,49,20,13,41,45,11,40,47,4,0,15,12,63,7,59,60,39,21,8,55,62,32,33,57,31,50,56,6,51,46,61,14,5,48,24,34,58,
O:X:8:19,18,26,34,42,12,9,17,25,37,33,50,29,21,5,32,43,10,24,44,40,0,38,46,49,39,3,56,58,57,14,45,55,47,30,31,20,8,51,59,1,41,23,22,52,11,4,6,13,15,54,53,60,63,7,62,2,16,48,61,
O:X:8:37,45,19,38,44,51,54,10,20,46,30,39,53,43,18,61,59,42,60,63,2,62,50,58,52,23,41,32,57,34,48,55,47,12,26,25,31,11,15,56,3,40,22,4,24,7,13,16,9,6,49,8,29,17,14,21,1,0,33,5,
O:O:8:44,43,50,29,22,52,26,34,53,54,62,20,42,15,19,25,12,13,33,18,30,11,24,16,17,41,5,37,49,40,55,21,46,58,8,4,51,32,6,59,60,61,14,45,57,0,38,10,1,3,9,47,2,7,39,63,23,31,48,56,
O:O:8:44,43,26,45,53,61,46,47,50,20,62,42,29,63,12,21,52,18,19,10,14,33,40,59,54,60,34,17,51,25,2,55,16,58,4,5,7,22,37,38,13,23,3,30,1,0,32,24,15,41,48,56,9,11,39,31,49,6,57,8,
O:O:8:37,45,26,18,10,9,8,0,19,2,11,16,17,20,21,33,44,46,34,22,40,43,13,42,25,41,47,5,1,51,23,48,12,32,4,6,59,60,61,54,49,29,7,56,50,53,38,31,58,24,3,15,62,30,39,55,14,57,52,63,
O:X:8:37,45,44,43,26,17,52,19,42,41,38,29,34,30,22,31,11,15,48,59,20,50,60,40,46,2,8,33,13,54,23,25,14,56,21,12,16,24,7,9,55,61,3,47,53,5,4,63,32,62,51,6,39,18,57,10,49,0,1,58,
O:X:8:19,18,17,43,45,11,34,37,51,25,29,59,26,16,9,2,12,13,52,53,8,33,20,38,40,0,3,50,30,23,39,21,61,44,6,31,24,14,54,46,10,60,57,4,47,55,62,63,58,1,15,5,22,42,49,41,32,48,56,7,
O:O:8:19,18,37,20,26,43,42,45,53,34,44,38,9,61,13,29,33,49,47,30,52,12,22,14,41,40,21,31,7,17,54,15,4,46,16,25,24,1,2,5,48,62,23,10,55,8,57,58,3,56,11,32,50,51,0,60,59,63,39,6,
O:X:8:26,20,45,44,53,54,37,25,19,29,63,10,18,52,51,61,21,43,60,55,22,13,62,17,30,15,14,34,8,16,24,50,46,23,42,5,7,41,11,58,48,40,2,9,49,3,31,47,0,57,32,33,12,59,4,1,38,6,56,39,
O:X:8:19,18,37,20,11,34,12,3,2,21,9,46,22,44,45,13,33,10,53,8,0,32,4,29,39,26,42,15,16,43,40,41,51,47,49,17,24,61,62,48,14,50,56,59,55,30,58,57,60,7,31,52,6,5,54,63,25,1,38,23,
O:O:8:26,20,45,44,29,38,31,34,30,22,53,43,18,46,39,47,50,21,41,19,12,37,51,61,42,9,15,48,32,10,55,33,0,5,54,13,3,49,17,1,25,57,24,11,6,63,58,40,56,14,60,16,23,8,7,52,4,59,2,62,
